ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y
380,50,8,1,0,0,588,1,0,0,31,7,649,3,-1,0,0.0
381,42,4,0,2,0,124,0,0,0,2,2,164,2,262,2,0.0
382,38,2,0,1,0,-1350,0,1,0,28,5,96,4,-1,0,0.0
383,35,7,0,1,0,0,1,0,0,5,5,74,1,168,4,0.0
384,25,4,0,0,0,50,0,0,0,5,5,342,1,-1,0,0.0
385,36,2,1,0,0,524,0,0,0,8,4,95,1,-1,0,0.0
386,39,1,1,2,0,375,1,0,1,31,7,80,2,-1,0,0.0
387,20,10,1,0,0,479,1,0,0,11,9,158,2,-1,0,0.0
388,39,3,0,0,0,2319,1,0,0,21,11,48,1,137,1,0.0
389,37,3,1,0,0,0,0,0,0,5,5,137,1,-1,0,0.0
390,34,0,0,2,0,0,1,0,0,3,7,746,4,-1,0,0.0
391,31,9,1,0,0,540,1,0,0,21,5,227,3,-1,0,0.0
392,39,0,0,0,0,2239,1,0,0,17,6,133,2,-1,0,0.0
393,58,4,2,0,0,0,1,0,0,28,1,250,2,-1,0,0.0
394,39,0,0,0,0,327,0,0,0,20,5,244,1,-1,0,0.0
395,60,6,0,2,0,1226,0,0,0,30,5,151,3,-1,0,0.0
397,26,1,1,1,0,159,1,0,0,3,2,589,1,-1,0,0.0
398,48,3,0,0,0,719,0,0,0,9,7,205,1,-1,0,0.0
399,46,2,0,1,0,-582,0,0,0,5,5,245,4,354,9,0.0
400,41,2,0,1,0,354,1,0,0,29,7,95,5,-1,0,0.0
401,28,0,1,0,1,0,1,1,0,10,7,165,1,-1,0,0.0
402,45,0,0,2,0,4170,0,1,0,20,5,114,3,-1,0,0.0
403,43,0,1,2,0,30,0,0,0,30,5,379,17,-1,0,0.0
404,40,8,0,2,0,3444,0,0,0,19,5,792,4,-1,0,0.0
405,28,4,1,0,0,2685,1,1,0,24,8,5,1,-1,0,0.0
406,34,1,2,1,0,528,0,0,0,17,4,233,2,-1,0,0.0
407,21,10,1,0,0,546,1,0,0,17,4,94,1,-1,0,0.0
408,56,9,0,2,0,954,1,0,0,20,6,81,10,-1,0,0.0
409,44,0,0,0,0,261,0,0,0,19,5,87,5,-1,0,0.0
410,26,4,1,0,0,-481,0,1,0,6,5,595,5,-1,0,0.0
411,40,1,2,1,0,1038,1,0,0,7,8,162,5,-1,0,0.0
412,32,4,1,0,0,-341,1,0,0,15,5,339,1,345,3,0.0
413,50,1,0,1,0,2809,0,0,0,13,5,200,2,259,9,0.0
414,39,1,1,1,0,3797,1,0,0,2,6,96,2,-1,0,0.0
415,40,3,2,0,0,-105,0,0,0,30,5,385,2,-1,0,0.0
416,34,2,1,1,0,184,0,0,0,30,7,87,3,-1,0,0.0
417,48,3,0,0,0,811,1,1,0,8,8,149,2,-1,0,0.0
418,37,9,1,1,0,561,1,0,0,18,11,188,1,165,2,0.0
419,81,5,2,2,0,0,1,0,1,15,10,172,1,-1,0,0.0
420,38,10,1,0,0,444,1,0,0,8,3,157,3,206,6,0.0
421,58,9,0,0,0,519,1,0,0,18,8,251,4,-1,0,0.0
422,45,4,0,0,0,3638,0,1,0,3,6,313,7,-1,0,0.0
423,34,0,1,0,0,381,0,0,0,12,5,102,1,-1,0,0.0
424,31,2,1,0,0,0,0,0,0,11,5,163,1,370,1,0.0
425,45,3,0,0,0,142,0,1,0,29,5,110,3,-1,0,0.0
426,28,10,1,1,0,111,1,0,0,10,3,70,2,-1,0,0.0
427,44,2,0,1,0,0,0,1,0,20,11,286,6,191,2,0.0
428,35,3,1,0,0,1087,1,0,0,5,2,110,1,-1,0,0.0
430,28,3,1,0,0,1507,1,0,0,7,7,92,1,-1,0,0.0
431,34,3,0,0,0,774,0,1,0,14,5,163,1,175,6,0.0
432,46,2,0,0,0,475,1,1,0,23,7,158,2,-1,0,0.0
433,38,0,0,2,0,406,0,0,0,29,1,138,1,188,5,0.0
434,32,1,2,1,0,1589,0,0,0,30,5,422,9,-1,0,0.0
435,48,0,0,0,0,425,0,0,1,9,7,693,2,-1,0,0.0
436,48,4,0,0,0,0,0,0,0,2,4,146,1,267,1,0.0
437,58,6,0,1,0,327,1,1,0,14,7,145,2,-1,0,0.0
438,29,1,1,1,0,91,0,0,1,28,7,426,4,-1,0,0.0
439,49,3,2,0,0,132,0,0,0,15,5,98,1,350,1,0.0
440,55,1,0,1,0,926,0,0,0,17,11,309,1,-1,0,0.0
441,39,0,0,0,0,334,0,0,1,24,7,575,4,-1,0,0.0
442,42,7,0,0,0,215,0,1,0,21,11,158,1,-1,0,0.0
443,42,3,0,0,0,3842,1,0,0,31,7,130,4,-1,0,0.0
444,28,10,1,1,0,2306,1,0,0,29,10,140,2,-1,0,0.0
445,33,1,0,1,0,516,0,0,0,19,11,245,4,-1,0,0.0
446,59,1,0,0,0,-1246,1,0,1,29,7,175,2,-1,0,0.0
447,58,8,0,0,0,315,0,0,0,6,2,36,1,-1,0,0.0
448,56,3,2,0,0,985,1,1,0,18,8,150,2,-1,0,0.0
449,48,4,2,0,0,403,0,0,0,14,5,364,1,-1,0,0.0
450,33,3,2,0,1,-18,0,0,0,6,5,244,1,359,3,0.0
451,53,2,0,2,0,44,1,0,0,6,6,256,1,-1,0,0.0
452,27,0,1,2,0,1128,0,0,0,30,6,88,4,-1,0,0.0
453,32,3,2,0,0,-331,0,1,0,26,5,130,3,-1,0,0.0
454,43,0,0,2,0,46,0,0,0,15,5,38,7,332,6,0.0
455,45,7,0,2,0,2418,0,0,0,14,5,120,1,-1,0,0.0
456,34,1,0,1,0,937,1,0,0,23,9,405,1,391,3,0.0
457,59,3,0,2,0,6187,1,0,0,31,7,114,4,-1,0,0.0
458,33,7,0,1,0,964,0,0,0,18,5,97,1,180,3,0.0
459,33,8,0,2,0,574,0,0,0,20,4,334,2,-1,0,0.0
460,30,3,1,0,0,523,1,1,0,12,6,136,3,101,1,0.0
461,55,0,0,2,0,472,1,0,0,12,6,80,2,-1,0,0.0
462,44,1,0,0,0,1103,1,0,0,20,11,82,1,-1,0,0.0
463,31,2,1,0,0,44,1,0,0,2,2,200,5,175,2,0.0
464,38,1,0,1,0,845,1,0,0,23,9,134,1,-1,0,0.0
465,26,10,1,1,0,2,1,0,0,30,4,120,2,-1,0,0.0
466,24,0,0,0,0,237,0,0,0,12,5,200,2,-1,0,0.0
467,40,8,2,0,0,262,0,0,0,14,5,163,5,-1,0,0.0
468,31,10,1,1,0,64,1,0,0,17,3,181,2,183,3,0.0
469,43,2,1,0,0,4990,0,0,0,22,8,88,10,-1,0,0.0
470,40,3,1,0,0,877,0,0,0,28,5,318,6,-1,0,0.0
471,37,1,1,1,0,8066,1,0,1,13,8,57,1,-1,0,0.0
472,54,7,0,0,1,401,0,0,0,11,5,341,1,-1,0,0.0
473,29,6,0,1,1,0,0,1,0,5,6,399,3,-1,0,0.0
474,34,0,0,0,0,2,0,0,0,12,5,6,5,-1,0,0.0
475,59,5,0,2,0,0,0,0,0,28,7,20,4,-1,0,0.0
476,27,10,1,0,0,217,0,0,0,8,5,319,1,-1,0,0.0
477,45,0,0,2,0,-485,0,0,0,7,8,122,2,-1,0,0.0
478,59,1,2,1,0,7813,0,0,0,21,11,75,1,-1,0,0.0
479,55,1,0,1,0,2366,0,1,0,30,7,94,4,-1,0,0.0
480,57,5,0,0,0,274,1,1,0,20,6,41,3,-1,0,0.0
481,59,5,2,0,0,2651,1,0,1,31,7,258,2,-1,0,0.0
482,61,6,0,1,0,4162,1,0,0,10,11,185,1,-1,0,0.0
483,45,0,0,0,0,105,0,1,0,13,5,119,1,-1,0,0.0
484,32,1,1,0,0,916,0,0,0,16,5,381,2,-1,0,0.0
485,32,1,1,1,0,12686,0,0,0,3,6,54,1,-1,0,0.0
486,31,10,1,1,0,744,1,0,0,20,8,124,3,-1,0,0.0
487,40,4,0,0,0,251,0,0,0,30,7,153,6,-1,0,0.0
488,33,2,2,0,0,250,0,1,0,7,5,277,1,-1,0,0.0
489,55,5,0,2,0,173,1,0,0,7,8,168,2,-1,0,0.0
490,41,1,1,1,0,537,0,0,0,29,1,278,2,-1,0,0.0
491,26,1,1,1,0,592,1,0,1,29,1,145,2,164,1,0.0
492,58,2,0,0,0,2073,1,0,0,2,6,393,3,-1,0,0.0
493,58,5,0,1,0,258,1,1,0,19,8,285,1,-1,0,0.0
494,46,1,1,1,0,3,1,0,0,8,7,85,1,-1,0,0.0
495,60,2,2,0,0,11615,0,0,0,3,6,70,10,-1,0,0.0
496,41,0,0,0,0,923,0,0,0,14,5,249,2,-1,0,0.0
497,28,10,1,0,0,154,0,0,0,20,5,21,9,-1,0,0.0
498,45,3,0,0,0,358,0,0,0,13,5,134,2,-1,0,0.0
499,35,1,0,1,0,-65,0,0,0,30,5,80,3,-1,0,0.0
500,38,1,0,0,0,93,1,0,0,3,7,515,2,-1,0,0.0
501,30,1,2,1,0,0,1,0,0,22,8,209,2,-1,0,0.0
502,27,3,1,0,0,914,1,0,0,8,7,131,2,-1,0,0.0
503,71,5,2,0,0,3104,1,0,1,12,4,271,1,187,1,0.0
504,27,7,1,1,0,6,1,0,0,11,7,143,2,-1,0,0.0
505,36,2,1,0,0,0,1,0,0,29,8,85,6,-1,0,0.0
506,37,1,0,2,0,1959,1,0,0,11,6,439,1,-1,0,0.0
507,37,4,1,0,0,393,0,0,0,8,5,348,4,350,2,0.0
508,50,3,0,0,0,284,0,0,0,11,5,106,1,278,3,0.0
509,46,1,0,0,0,36,0,0,0,16,5,250,1,-1,0,0.0
510,27,0,0,0,0,411,0,1,0,27,5,123,1,-1,0,0.0
511,32,2,1,0,0,-398,1,1,0,7,7,387,2,-1,0,0.0
512,36,3,1,0,0,733,0,0,0,20,4,176,1,322,2,0.0
513,30,8,0,0,1,19,1,0,0,19,11,186,5,-1,0,0.0
514,41,2,0,0,0,-147,1,1,0,1,7,130,1,-1,0,0.0
515,50,4,0,0,0,37,1,0,0,5,8,307,4,-1,0,0.0
516,39,2,0,0,0,4741,0,0,0,13,5,166,1,338,10,0.0
517,43,1,2,1,0,-173,1,1,0,18,8,119,7,-1,0,0.0
518,52,4,1,0,0,1810,1,0,1,19,11,117,1,-1,0,0.0
519,26,3,0,0,0,1417,0,0,0,6,6,60,3,-1,0,0.0
520,51,1,0,1,0,9796,1,1,0,6,6,110,1,-1,0,0.0
521,53,1,0,0,0,12001,1,0,0,6,6,207,1,-1,0,0.0
522,34,3,1,0,0,239,1,0,0,5,10,6,1,-1,0,0.0
523,49,3,0,0,0,2732,1,0,0,12,6,558,1,-1,0,0.0
524,47,4,0,0,0,3216,0,0,0,15,5,451,2,-1,0,0.0
525,40,3,0,0,0,1060,0,0,0,17,4,14,3,-1,0,0.0
526,47,3,2,0,0,1139,0,0,0,11,7,106,2,-1,0,0.0
527,56,5,0,1,0,811,1,0,0,14,8,148,19,-1,0,0.0
528,29,3,1,0,0,103,1,0,0,9,2,502,5,-1,0,0.0
529,39,1,1,1,0,490,1,0,0,20,6,44,3,-1,0,0.0
530,37,4,0,0,0,3321,1,0,0,16,6,215,3,-1,0,0.0
531,56,0,2,0,0,1363,1,0,0,23,6,54,3,-1,0,0.0
532,31,1,1,1,0,0,1,0,0,19,8,155,4,-1,0,0.0
533,32,4,1,0,0,91,1,0,0,29,7,241,5,-1,0,0.0
534,33,0,0,0,0,-10,0,0,0,6,5,123,1,-1,0,0.0
535,57,5,0,0,0,-222,1,0,0,14,5,248,2,-1,0,0.0
536,60,5,0,2,0,97,1,0,0,14,8,210,4,-1,0,0.0
537,58,3,0,0,0,2180,1,0,0,18,8,273,4,-1,0,0.0
538,52,3,0,0,0,2851,1,1,1,2,2,35,1,-1,0,0.0
539,55,9,2,1,0,6920,0,0,0,6,5,406,3,-1,0,0.0
540,57,0,0,0,0,621,0,0,0,17,4,778,3,-1,0,0.0
541,25,0,1,2,0,6,0,1,0,27,5,174,2,-1,0,0.0
542,49,1,0,1,0,734,0,0,0,7,5,42,2,324,3,0.0
543,39,1,1,1,0,0,0,0,0,6,2,13,8,9,2,0.0
544,41,0,1,0,0,1564,0,0,0,12,5,493,10,362,1,0.0
545,47,2,1,0,0,736,1,0,0,29,7,212,2,-1,0,0.0
546,37,1,0,0,1,33,1,1,0,17,7,117,1,-1,0,0.0
547,59,1,0,1,0,4606,1,0,1,1,9,194,2,189,2,0.0
548,59,0,0,2,0,10,0,0,0,7,5,133,3,-1,0,0.0
549,33,3,1,0,0,0,0,0,0,14,7,166,3,-1,0,0.0
550,47,2,0,0,0,1059,0,0,0,21,11,58,1,127,1,0.0
551,28,0,0,2,0,4,0,0,0,23,5,7,1,-1,0,0.0
552,34,0,0,2,0,363,0,0,0,18,5,98,5,-1,0,0.0
553,58,0,0,2,0,853,1,0,0,7,7,317,3,-1,0,0.0
554,55,6,0,0,0,2408,1,0,1,9,4,327,2,140,1,0.0
555,60,0,0,0,0,322,0,0,0,7,5,63,1,-1,0,0.0
556,36,10,0,2,0,3503,1,0,0,6,6,31,1,-1,0,0.0
557,27,6,1,1,0,970,0,0,0,13,2,55,2,-1,0,0.0
558,69,2,0,1,0,482,1,0,0,4,11,101,1,-1,0,0.0
559,36,3,0,0,0,75,0,0,0,4,7,52,4,-1,0,0.0
560,35,3,0,1,0,429,0,0,0,5,2,143,2,-1,0,0.0
561,51,4,0,0,0,393,0,1,0,30,7,111,8,-1,0,0.0
562,32,3,0,2,0,1351,0,0,0,20,5,325,3,-1,0,0.0
563,33,1,0,1,0,1504,1,0,0,12,8,61,2,-1,0,0.0
564,43,0,0,2,0,6614,1,0,0,30,5,192,4,-1,0,0.0
565,32,3,0,1,0,0,0,1,0,11,7,85,2,-1,0,0.0
566,40,0,0,2,0,3658,0,0,0,14,5,977,1,-1,0,0.0
567,47,2,0,0,0,1387,0,0,0,30,5,219,4,-1,0,0.0
568,29,1,1,1,0,475,1,0,0,29,1,346,2,-1,0,0.0
569,48,0,0,2,0,430,1,0,0,14,5,340,3,371,8,0.0
570,53,5,2,0,0,-24,1,0,0,11,6,303,1,-1,0,0.0
571,27,3,1,1,0,73,1,0,0,29,1,242,1,-1,0,0.0
572,42,3,0,0,0,2918,0,0,0,15,5,349,2,-1,0,0.0
573,28,0,1,0,0,339,0,0,0,10,7,353,1,-1,0,0.0
574,24,6,1,1,0,2376,1,0,0,11,8,123,1,106,1,0.0
575,32,1,2,1,0,-634,0,1,0,27,5,275,1,-1,0,0.0
576,23,10,1,0,0,234,0,0,0,18,5,33,5,354,7,0.0
577,26,2,2,1,0,3154,0,1,0,27,5,121,1,-1,0,0.0
578,46,4,0,0,0,997,0,0,0,12,5,398,1,-1,0,0.0
579,49,6,1,0,0,766,0,0,0,7,7,150,4,-1,0,0.0
580,75,5,2,0,0,105,1,0,0,14,4,232,1,-1,0,0.0
581,31,1,1,0,0,783,0,0,0,2,2,221,2,272,1,0.0
582,26,0,1,0,0,450,1,1,0,3,2,542,1,-1,0,0.0
583,32,2,1,1,0,127,0,0,0,27,8,20,17,-1,0,0.0
584,49,0,0,0,0,141,1,0,0,6,8,275,1,-1,0,0.0
585,53,8,0,0,0,210,0,0,1,21,7,280,3,-1,0,0.0
586,34,4,1,0,0,15,1,0,0,31,8,104,1,-1,0,0.0
587,46,1,0,2,0,357,0,1,0,19,5,221,2,-1,0,0.0
588,30,1,1,1,0,30,1,0,0,21,8,220,5,-1,0,0.0
589,45,2,0,1,0,533,0,0,0,16,6,332,2,-1,0,0.0
590,37,2,2,0,0,531,1,0,0,17,6,150,7,-1,0,0.0
591,34,4,0,0,0,6662,0,1,0,14,4,308,2,-1,0,0.0
592,59,7,0,1,0,712,0,0,0,11,6,109,1,-1,0,0.0
593,40,1,2,1,0,69,0,0,0,6,5,503,2,280,2,0.0
594,54,5,0,0,0,1851,1,0,0,11,6,296,3,-1,0,0.0
595,46,0,0,2,0,248,1,1,0,6,8,196,2,-1,0,0.0
596,46,3,0,0,0,2869,0,0,0,20,11,151,2,-1,0,0.0
597,52,1,0,1,0,0,0,0,0,17,11,164,2,-1,0,0.0
598,40,6,0,0,0,0,1,0,0,19,6,61,1,-1,0,0.0
599,41,0,0,0,0,1100,0,0,0,18,11,397,1,173,2,0.0
600,32,0,0,0,0,1520,0,0,0,19,11,493,1,-1,0,0.0
601,43,6,1,1,0,2169,1,0,0,5,8,229,2,-1,0,0.0
602,60,3,0,0,0,290,0,0,0,5,5,583,1,-1,0,0.0
603,50,1,0,1,0,5108,0,0,0,19,6,140,2,-1,0,0.0
604,27,4,1,0,0,814,0,0,0,7,5,62,2,-1,0,0.0
605,41,2,0,0,0,902,1,0,0,16,6,35,6,-1,0,0.0
606,29,3,1,0,0,291,1,0,0,9,2,12,9,-1,0,0.0
607,52,4,2,2,0,146,0,0,0,9,5,93,1,-1,0,0.0
608,40,0,0,0,0,4853,1,0,0,31,7,234,2,-1,0,0.0
609,32,8,1,1,0,1974,1,0,0,4,2,775,1,-1,0,0.0
610,58,7,0,1,0,2920,0,0,0,9,6,136,1,-1,0,0.0
611,56,5,2,2,0,1177,1,0,0,30,7,39,2,-1,0,0.0
612,50,3,0,0,0,512,0,1,0,17,4,77,3,338,3,0.0
613,45,3,2,0,0,2519,1,0,0,21,11,470,1,-1,0,0.0
614,24,1,1,1,0,172,1,0,0,3,7,67,2,-1,0,0.0
615,52,3,2,0,0,-209,0,1,0,23,5,161,1,-1,0,0.0
616,51,0,0,2,0,804,0,0,0,9,7,176,1,-1,0,0.0
617,58,4,0,2,0,443,1,0,1,6,2,41,2,204,1,0.0
618,60,4,0,0,0,4428,1,0,0,9,11,125,1,96,6,0.0
619,34,1,0,1,0,0,0,1,0,10,7,129,1,-1,0,0.0
620,31,8,1,1,0,498,1,0,0,29,1,264,2,-1,0,0.0
621,55,0,0,2,0,0,1,0,0,17,6,285,1,-1,0,0.0
622,27,3,1,0,0,392,0,1,0,21,5,292,2,-1,0,0.0
623,59,6,0,2,0,671,0,0,0,15,5,57,2,332,3,0.0
624,38,0,0,0,0,452,0,0,0,9,2,69,4,-1,0,0.0
625,28,2,1,0,0,3,0,0,0,14,5,190,2,-1,0,0.0
626,28,4,0,0,0,462,0,1,0,5,2,410,1,-1,0,0.0
627,55,1,0,0,0,0,1,0,0,18,6,324,2,-1,0,0.0
628,32,1,1,1,0,36,1,0,0,28,8,108,7,-1,0,0.0
629,35,0,0,0,0,444,1,0,0,2,6,59,2,-1,0,0.0
630,48,1,2,1,0,-130,0,0,0,29,9,110,2,61,9,0.0
631,57,5,0,2,0,2961,1,0,0,20,4,128,2,-1,0,0.0
632,50,8,2,1,0,64,1,0,0,31,7,81,6,-1,0,0.0
633,55,5,2,0,0,13,0,0,0,11,5,190,1,300,2,0.0
634,41,2,0,1,0,585,0,0,1,20,4,60,1,-1,0,0.0
635,40,6,0,0,0,672,0,0,0,5,5,164,2,-1,0,0.0
636,46,3,1,0,0,751,0,0,0,13,5,104,2,-1,0,0.0
637,55,4,0,0,0,76,1,0,0,5,8,356,1,-1,0,0.0
638,30,3,0,0,0,-1049,0,0,0,20,6,160,2,-1,0,0.0
639,49,4,0,2,0,0,0,0,0,21,11,13,2,192,1,0.0
640,34,2,0,1,0,-624,1,0,1,2,2,20,8,-1,0,0.0
641,46,3,1,0,0,1693,0,0,0,25,1,137,1,97,1,0.0
642,31,0,1,0,0,1139,0,0,0,22,7,101,1,-1,0,0.0
643,29,6,0,1,0,246,1,0,0,23,4,90,14,-1,0,0.0
644,29,2,1,0,0,309,0,0,0,13,5,214,1,-1,0,0.0
645,46,0,0,1,1,-388,1,0,0,18,11,295,2,-1,0,0.0
646,53,1,0,1,0,952,0,1,0,18,11,121,3,-1,0,0.0
647,48,3,0,0,0,178,1,0,0,10,11,228,1,-1,0,0.0
648,36,1,0,1,0,1100,0,0,0,18,11,93,1,-1,0,0.0
649,51,1,1,1,0,6030,0,0,0,18,11,157,2,110,3,0.0
650,27,1,1,1,0,1377,1,0,0,30,9,6,1,-1,0,0.0
651,55,5,0,2,0,628,1,1,0,6,8,123,2,-1,0,0.0
652,25,4,0,0,0,77,0,0,0,9,6,220,4,-1,0,0.0
653,35,1,1,1,0,592,1,1,0,14,5,192,1,-1,0,0.0
654,30,0,2,2,0,511,0,0,0,20,11,157,3,-1,0,0.0
655,60,0,0,0,0,1433,1,0,0,8,8,124,4,-1,0,0.0
656,49,1,0,1,0,519,0,0,0,8,4,98,1,-1,0,0.0
657,31,4,1,0,0,516,0,0,0,13,5,271,2,-1,0,0.0
658,27,0,1,2,0,0,0,0,0,4,6,299,2,-1,0,0.0
659,38,3,0,0,0,-295,1,0,0,14,7,356,3,-1,0,0.0
660,59,2,0,0,0,0,1,0,0,29,8,62,2,-1,0,0.0
661,47,0,0,2,0,469,1,0,1,22,8,208,6,-1,0,0.0
662,57,1,0,1,0,4547,1,0,0,7,8,314,4,-1,0,0.0
663,33,3,1,0,0,16,0,1,0,3,6,102,1,-1,0,0.0
664,32,1,1,0,0,138,0,0,0,29,1,432,1,182,9,0.0
665,37,2,1,0,0,391,0,0,0,8,5,103,3,-1,0,0.0
666,34,1,0,1,0,0,1,0,0,21,8,124,2,-1,0,0.0
667,34,1,1,1,0,404,0,0,0,5,2,10,6,-1,0,0.0
668,38,4,0,0,0,7208,0,0,0,13,5,66,1,-1,0,0.0
669,31,3,0,0,0,3540,0,0,0,21,11,441,1,-1,0,0.0
670,52,1,1,1,0,269,1,1,0,22,7,86,1,-1,0,0.0
671,39,1,0,1,0,-409,0,0,0,29,7,590,23,-1,0,0.0
672,55,0,0,2,0,3957,1,1,0,4,2,79,2,-1,0,0.0
673,57,1,0,0,0,4046,1,1,0,5,6,331,1,-1,0,0.0
674,43,4,0,0,0,-416,0,1,0,14,7,80,3,-1,0,0.0
675,42,4,0,0,0,7482,1,0,0,21,11,126,2,-1,0,0.0
676,46,0,0,0,0,123,1,0,0,20,8,381,3,-1,0,0.0
677,37,9,0,2,0,0,1,0,0,29,8,17,12,-1,0,0.0
678,35,2,2,1,0,0,0,0,0,15,5,759,1,-1,0,0.0
679,29,1,1,1,0,2344,0,0,0,20,7,288,1,133,2,0.0
680,57,1,0,0,0,82,1,1,1,4,2,140,1,-1,0,0.0
681,38,0,0,0,0,50,0,1,0,11,7,545,2,-1,0,0.0
682,37,7,0,1,0,41,1,0,0,14,7,388,3,-1,0,0.0
683,40,1,0,1,0,-130,0,0,0,28,5,154,2,-1,0,0.0
684,36,7,0,0,1,1,0,0,0,21,11,203,1,-1,0,0.0
685,33,4,1,0,0,3269,1,1,0,18,7,316,1,-1,0,0.0
686,49,8,0,0,0,136,1,1,0,22,7,246,1,-1,0,0.0
687,40,4,2,0,0,9,1,0,0,28,7,154,2,-1,0,0.0
688,30,0,1,2,0,17,0,0,0,13,5,125,3,-1,0,0.0
689,83,5,0,1,0,6236,1,0,0,12,10,766,1,62,3,0.0
690,33,1,1,1,0,0,1,0,0,20,8,291,1,-1,0,0.0
691,28,1,1,0,0,81,1,1,0,8,7,158,1,-1,0,0.0
692,34,0,0,0,0,-349,0,0,0,6,5,208,1,365,1,0.0
693,35,4,2,0,0,-504,1,0,0,10,7,228,1,-1,0,0.0
694,44,4,1,0,0,5045,0,0,0,21,11,20,6,175,15,0.0
695,60,9,0,2,0,517,1,0,0,12,6,1178,3,-1,0,0.0
696,46,3,0,0,0,711,1,1,1,28,7,187,11,-1,0,0.0
697,42,7,1,2,0,103,0,0,0,19,5,156,5,-1,0,0.0
698,33,7,0,2,0,82,0,0,0,18,11,63,2,-1,0,0.0
699,33,2,2,1,0,0,0,0,0,2,6,72,1,-1,0,0.0
700,53,4,0,0,0,1,1,0,0,22,8,120,10,-1,0,0.0
701,42,2,0,1,0,725,0,1,1,3,2,124,3,252,3,0.0
702,29,3,1,0,0,1751,1,0,0,30,1,150,1,-1,0,0.0
703,48,0,0,2,0,2321,1,0,0,27,8,218,7,-1,0,0.0
704,38,0,0,2,0,0,0,0,0,8,5,732,2,-1,0,0.0
705,34,2,0,0,0,210,0,1,0,12,5,211,2,173,1,0.0
706,57,2,0,0,0,295,1,0,0,19,8,151,11,-1,0,0.0
707,31,0,0,2,0,55,0,1,0,17,4,340,2,-1,0,0.0
708,60,1,0,1,0,3387,1,0,0,14,8,636,2,-1,0,0.0
709,45,0,0,2,0,137,0,1,0,16,5,187,19,-1,0,0.0
710,32,2,1,0,0,2421,0,0,0,28,8,14,8,-1,0,0.0
711,40,4,0,0,0,1325,1,0,0,11,6,150,2,-1,0,0.0
712,28,6,1,0,0,241,0,0,0,9,7,275,1,-1,0,0.0
713,39,1,0,1,0,198,0,0,0,19,5,138,8,-1,0,0.0
714,36,4,0,0,0,3988,0,1,0,14,5,141,1,-1,0,0.0
715,28,3,1,0,0,697,0,0,0,7,5,404,2,-1,0,0.0
716,24,0,1,0,0,-286,0,0,0,23,5,327,2,-1,0,0.0
717,40,3,0,0,0,67,1,0,0,21,11,199,2,-1,0,0.0
718,31,2,1,0,0,433,1,0,0,11,8,1504,2,-1,0,0.0
719,49,0,0,0,0,403,0,0,0,5,5,241,2,-1,0,0.0
720,35,3,1,1,0,364,1,1,0,30,4,148,1,-1,0,0.0
721,42,2,0,0,0,1066,1,0,0,26,5,125,1,104,3,0.0
722,51,0,0,2,0,0,1,0,0,7,8,228,6,-1,0,0.0
723,30,8,1,0,0,2303,1,0,1,6,2,193,5,-1,0,0.0
724,41,0,0,0,0,440,0,0,0,5,5,523,1,334,2,0.0
725,55,3,0,0,0,859,1,0,1,8,7,153,1,-1,0,0.0
726,57,2,0,1,0,121,1,0,0,21,8,135,2,-1,0,0.0
727,49,1,2,1,0,4961,0,0,0,3,2,298,2,231,1,0.0
728,41,2,1,1,0,431,1,0,0,26,4,128,2,186,3,0.0
729,37,4,1,0,0,23,0,0,0,28,6,197,1,182,1,0.0
730,32,8,1,0,0,331,0,0,0,9,5,211,2,-1,0,0.0
731,38,1,0,1,0,328,1,0,0,8,8,230,2,-1,0,0.0
732,45,7,0,0,1,624,1,1,0,30,6,50,1,-1,0,0.0
733,26,0,1,0,0,-84,0,1,0,29,7,63,5,-1,0,0.0
734,32,4,0,0,0,241,1,0,0,30,5,197,3,-1,0,0.0
735,45,0,0,0,0,2,1,0,0,26,8,105,10,-1,0,0.0
736,33,3,0,0,0,-297,0,0,0,27,5,398,3,-1,0,0.0
737,30,1,1,1,0,796,1,1,0,26,8,366,13,-1,0,0.0
738,73,5,0,0,0,2850,1,0,0,17,5,157,2,28,5,0.0
739,34,3,1,0,0,10,1,1,0,18,11,162,1,173,3,0.0
740,36,1,1,1,0,3139,1,0,0,3,6,182,5,-1,0,0.0
741,30,1,0,1,0,562,1,0,0,21,8,137,4,-1,0,0.0
742,44,0,0,2,0,143,0,0,0,7,5,153,1,-1,0,0.0
743,40,0,0,0,0,247,0,0,0,18,5,77,3,-1,0,0.0
744,43,3,0,0,0,350,1,0,0,6,5,437,1,-1,0,0.0
745,50,1,0,0,0,268,1,0,0,5,3,61,2,-1,0,0.0
746,39,4,1,0,0,-388,0,0,0,16,5,1135,2,-1,0,0.0
747,34,4,0,0,0,703,1,0,0,17,4,282,2,150,2,0.0
748,30,0,0,0,0,-109,0,1,0,7,5,160,4,-1,0,0.0
749,56,2,0,1,0,655,0,1,0,8,4,326,1,-1,0,0.0
750,50,0,2,2,0,608,0,0,0,17,6,107,4,-1,0,0.0
751,52,4,0,0,0,337,0,0,0,19,5,85,3,-1,0,0.0
752,36,1,1,1,0,4788,0,0,0,16,4,241,2,317,1,0.0
753,36,0,0,0,0,80,0,1,0,5,5,234,1,165,4,0.0
754,36,1,1,1,0,1520,1,0,0,22,8,101,2,-1,0,0.0
755,28,1,1,0,0,1633,1,0,0,8,9,233,1,95,1,0.0
756,43,6,0,1,0,10072,1,0,0,24,2,145,1,100,4,0.0
